Car Name,Year,Region,FuelType,Mileage,Price,Owners
Chevrolet Malibu,2016,Davtashen,Gasoline,200000,5800,2
Opel Astra hatchback,2003,Avan,Gasoline,187000,71000,2
BMW 7 Series,2020,Kentron,Gasoline,63400,3500,1
Daewoo Leganza,2001,Nor Nork,Gasoline,108000,5000,3
Mercedes-Benz C-Class,1997,Malatia-Sebastia,Gasoline,278000,12000,5
Lexus RX,2009,Martuni,Gasoline,200000,12000,5
Toyota RAV4,2012,Kentron,Gasoline,39000,12000,6
VAZ (Lada) Niva,2023,Nor Hachen,Gasoline,13000,15000,6
BMW 7 Series,2009,Erebuni,Gasoline,230000,11500,2
Mercedes-Benz C-Class AMG,2008,Malatia-Sebastia,Gasoline,230000,41000,2
Lexus RX,2016,Nor Nork,Gasoline,45000,34000,1
VAZ (Lada) 2107,2012,Gyumri,Gasoline,53000,3500,3
Opel Astra hatchback,1998,Malatia-Sebastia,Gasoline,220000,8300,3
BMW 3 Series,2009,Malatia-Sebastia,Gasoline,187000,38000,6
Toyota Camry,2021,Malatia-Sebastia,Gasoline,19777,3300,3
Opel Astra hatchback,1998,Shengavit,Gasoline,109000,8300,3
BMW 3 Series,2009,Malatia-Sebastia,Gasoline,188000,70000,3
BMW 7 Series,2020,Gyumri,Gasoline,72000,1500,1
Toyota Vitz hatchback,2004,Davtashen,Gasoline,200000,7400,5
Chevrolet Cruze,2013,Nor Nork,Gasoline,166000,15000,1
Land Rover Discovery,2006,Nor Nork,Gasoline,120000,13500,2
Volkswagen Polo,2018,Arabkir,Gasoline,33000,3300,6
Honda Civic hatchback,2000,Shengavit,Gasoline,300000,4000,1
Toyota Camry,2020,Russia,Gasoline,72000,24000,1
Volkswagen Jetta,2011,Arabkir,Gasoline,177000,4000,3
Opel Astra hatchback,1999,Shengavit,Gasoline,389000,12500,5
Mazda 6,2017,Erebuni,Gasoline,54000,19000,4
MINI Cooper S hatchback,2013,Erebuni,Gasoline,80000,25400,6
Dodge Ram pickup,2011,Kentron,Gasoline,120000,8000,4
BMW X5,2001,Vardenis,Gasoline,220000,15000,6
Nissan Maxima,2018,Masis,Gasoline,120000,14000,6
BMW 5 Series,2010,Erebuni,Gasoline,200000,13300,2
Hyundai Elantra,2019,Nor Nork,Gasoline,76000,46000,6
Mercedes-Benz GLS-Class,2017,Malatia-Sebastia,Gasoline,135000,20000,3
Toyota Corolla,2020,Avan,Gasoline,77000,10500,1
Toyota Corolla,2012,Arabkir,Gasoline,86000,34900,2
Nissan Rogue,2022,Echmiadzin,Gasoline,11200,3800,6
VAZ (Lada) 2114 hatchback,2013,Abovian,Gasoline,281000,3800,1
Opel Astra,1998,Kanaker-Zeytun,Gasoline,330000,4500,5
Mitsubishi L200 pickup,1998,Gavar,Diesel,267000,6400,4
Toyota Belta,2005,Nor Nork,Gasoline,190000,36800,4
BYD Han,2024,China,Electric,11,24500,4
Toyota Camry,2019,Malatia-Sebastia,Gasoline,98000,24000,2
Mercedes-Benz C-Class,1995,Gavar,Gasoline,267000,8600,6
BMW 5 Series,2004,Abovian,Gasoline,135000,78000,2
Porsche Taycan,2022,Kentron,Electric,16000,15000,2
Honda Accord,2016,Arabkir,Gasoline,90000,12900,5
Toyota Corolla,2014,Malatia-Sebastia,Gasoline,139000,21500,4
Mazda 6,2018,Abovian,Gasoline,93000,11500,1
Toyota Corolla,2011,Kentron,Gasoline,135000,14000,1
Opel Zafira,1999,Yeghegnadzor,Gasoline,315000,12000,5
Hyundai Sonata,2017,Kentron,Gasoline,98800,14000,1
Opel Vectra,1992,Vanadzor,Gasoline,100000,38000,6
Kia Telluride,2020,Kentron,Gasoline,30000,14700,2
Toyota Corolla,2014,Kentron,Gasoline,100000,37000,4
Toyota Camry,2022,Russia,Gasoline,8500,149000,6
Mercedes-Benz S-Class,2022,Kentron,Gasoline,29000,4000,1
Opel Astra hatchback,1999,Malatia-Sebastia,Gasoline,270000,14500,3
Hyundai Sonata,2019,Kentron,Gasoline,64000,3100,2
Mercedes-Benz 190 (W201),1992,Martuni,Gasoline,53555,4800,1
Opel Astra hatchback,1999,Malatia-Sebastia,Gasoline,298000,3800,4
Volkswagen Golf hatchback,1999,Shengavit,Gasoline,250000,3300,5
VAZ (Lada) 2114 hatchback,2008,Hrazdan,Gasoline,250978,4000,3
VAZ (Lada) 2115,2007,Stepanavan,Gasoline,250000,10300,1
Kia Forte,2012,Kanaker-Zeytun,Gasoline,88500,3200,1
Opel Vectra hatchback,1999,Shengavit,Gasoline,330000,16200,6
Mazda 3,2020,Shengavit,Gasoline,29000,14300,5
Chevrolet Trax,2017,Abovian,Gasoline,90000,12800,3
Mazda 6,2017,Erebuni,Gasoline,114000,9700,6
Nissan Kicks,2019,On the way,Gasoline,120000,47000,4
Maserati Levante,2017,Arabkir,Gasoline,99000,3200,4
Volkswagen Vento,1997,Hrazdan,Gasoline,380000,23000,5
Lexus GS,2013,Kentron,Gasoline,194000,16800,5
Mazda MPV,2011,Dashtavan,Gasoline,200000,6000,6
Opel Zafira,2000,Berd,Gasoline,300000,8000,5
VAZ (Lada) 2121 (4x4),2013,Berd,Gasoline,109000,13900,2
Toyota Corolla,2017,Arabkir,Gasoline,58000,11300,3
Chevrolet Cruze,2016,Shengavit,Gasoline,70000,5000,5
Mazda MPV,1999,Shengavit,Gasoline,300000,13800,6
Hyundai Santa Fe,2017,Nor Nork,Gasoline,113000,11900,3
Toyota Corolla,2014,Arabkir,Gasoline,97000,2500,5
BMW 5 Series,1998,Artashat,Gasoline,140000,3000,3
Mazda Xedos 9,1999,Vanadzor,Gasoline,26900,12000,6
Kia Forte,2017,Ashtarak,Gasoline,120000,3400,2
Volkswagen Golf hatchback,1998,Shengavit,Gasoline,215000,14500,3
Kia Forte,2018,Ashtarak,Gasoline,58000,9500,3
Hyundai Elantra,2020,Malatia-Sebastia,Gasoline,100000,23000,1
Lexus GX,2007,Ajapnyak,Gasoline,160000,23000,2
Mercedes-Benz C-Class,2016,Kentron,Gasoline,120000,2600,2
VAZ (Lada) 2107,2005,Echmiadzin,Gasoline,200000,14300,2
Kia Forte,2019,Davtashen,Gasoline,57000,14500,4
Nissan Rogue Sport,2017,Arabkir,Gasoline,57800,3600,2
Mercedes-Benz C-Class,1995,Malatia-Sebastia,Gasoline,300000,14300,6
BMW X6,2008,Kentron,Gasoline,315000,4000,1
Mercedes-Benz W124,1993,Charentsavan,Gasoline,370000,5500,4
Nissan Sentra,2003,Ajapnyak,Gasoline,250000,15900,1
Honda Ridgeline pickup,2007,Artashat,Gasoline,210000,25000,3
Dodge Durango,2013,Armavir,Gasoline,98000,4200,3
Opel Astra hatchback,2000,Shengavit,Gasoline,300000,4800,6
Nissan Tiida hatchback,2008,Kanaker-Zeytun,Gasoline,98000,24000,3
Lexus RX,2012,Stepanavan,Gasoline,110000,28500,4
Mercedes-Benz E-Class convertible,2015,Malatia-Sebastia,Gasoline,45000,25000,5
Cadillac CTS,2018,Nor Nork,Gasoline,31000,3100,6
Opel Astra wagon,1998,Masis,Gasoline,207000,18000,2
Mazda 6,2018,Arshaluys,Gasoline,53000,2400,1
Opel Astra hatchback,1991,Arshaluys,Gasoline,190000,8500,3
Chevrolet Volt hatchback,2015,Stepanavan,Hybrid,117000,11500,4
BMW X5,2005,Russia,Gasoline,320000,4200,3
Chevrolet Volt hatchback,2013,Stepanavan,Hybrid,88000,4300,1
VAZ (Lada) 2114 hatchback,2012,Kentron,Gasoline,160000,15990,3
Hyundai Sonata,2018,Kentron,Gasoline,38000,13000,3
BMW 3 Series,2005,Malatia-Sebastia,Gasoline,166000,15200,2
Infiniti Q50,2016,Kentron,Gasoline,94000,11500,4
Ford Fusion (North America),2014,Ajapnyak,Gasoline,250000,8000,3
GAZ (ГАЗ),1982,Byureghavan,Gasoline,705421,5500,6
Opel Astra hatchback,2000,Kentron,Gasoline,300000,4000,5
Fiat Tempra wagon,1993,Armavir,Gasoline,150000,47000,5
Mercedes-Benz C-Class,2013,Avan,Gasoline,100000,14000,6
Opel Astra wagon,2001,Russia,Gasoline,175600,39000,5
Tesla Model S,2019,Kentron,Electric,58000,6700,1
Mercedes-Benz E-Class,1999,Gavar,Gasoline,305000,6000,6
Mercedes-Benz C-Class,1999,Yeghegnadzor,Gasoline,300000,35000,5
Jeep Wrangler,2017,Davtashen,Gasoline,100000,20000,3
VAZ (Lada) 21099,2003,Kentron,Gasoline,86000,14900,4
BMW X3,2012,Shengavit,Gasoline,195000,8000,5
Mercedes-Benz C-Class,2001,Kentron,Gasoline,115000,15700,4
Nissan Pathfinder,2006,Avan,Gasoline,156000,13800,4
Nissan Rogue,2016,Gyumri,Gasoline,45000,1300,1
Honda Fit hatchback,2009,Nor Nork,Gasoline,190000,60000,2
Cadillac Escalade,2016,Charentsavan,Gasoline,150000,8500,3
VAZ (Lada) 2121 (4x4),2017,Nor Nork,Gasoline,80000,18399,6
Jeep Compass,2021,Vanadzor,Gasoline,54000,4500,4
Opel Astra hatchback,1999,Martuni,Gasoline,26000,8500,3
Volvo XC90,2007,Kapan,Gasoline,200000,22500,6
Mazda 3 hatchback,2020,Artashat,Gasoline,8000,19500,1
Jeep Compass,2018,Artashat,Gasoline,45000,11000,2
Kia Forte,2016,Avan,Gasoline,130000,17800,2
Toyota Camry,2016,Kanaker-Zeytun,Gasoline,89500,3000,3
Chevrolet Aveo,2010,Getargel,Gasoline,264584,12900,5
Mazda 3,2016,Ajapnyak,Gasoline,114000,29000,2
Nissan Murano,2020,Erebuni,Gasoline,77000,5500,3
Mercedes-Benz E-Class,1997,Karakert,Gasoline,440000,20600,2
Toyota Camry,2018,Parakar,Gasoline,84000,14000,2
Nissan Kicks,2019,Erebuni,Gasoline,57000,4500,5
Mercedes-Benz C-Class,1995,Karakert,Gasoline,250000,8800,4
Ford Transit,2005,Davtashen,Diesel,388000,19500,1
Kia Sedona,2017,Ajapnyak,Gasoline,80000,9000,2
Nissan Altima,2011,Ajapnyak,Gasoline,128000,2800,4
Opel Vectra,1996,Ajapnyak,Gasoline,180000,11000,6
Hyundai Veloster hatchback,2016,Kentron,Gasoline,81000,16200,4
Chevrolet Malibu,2017,Proshyan,Gasoline,92000,3700,2
Mercedes-Benz W124,1992,Vanadzor,Gasoline,300000,11000,5
Volkswagen Touareg,2005,Vanadzor,Gasoline,210000,23200,2
Toyota Camry,2018,Proshyan,Gasoline,81000,16000,3
Nissan Rogue,2018,Nor Nork,Gasoline,55000,3900,3
Opel Astra wagon,1998,Malatia-Sebastia,Gasoline,205000,21000,1
Dodge Challenger coupe,2017,Charentsavan,Gasoline,80000,4100,5
Opel Astra hatchback,2002,Shengavit,Gasoline,240000,4300,1
Nissan Tiida hatchback,2004,Kentron,Gasoline,220000,4400,2
Nissan Tiida hatchback,2004,Erebuni,Gasoline,127000,36000,1
Toyota RAV4,2020,Nor Nork,Gasoline,10636,22000,6
Mazda CX-5,2018,Kentron,Gasoline,41000,105000,6
Mercedes-Benz EQS,2023,Arabkir,Electric,14000,21500,5
Jeep Compass,2021,Nor Nork,Gasoline,22000,32000,4
Kia K5,2021,Erebuni,Gasoline,31000,3500,1
Volkswagen Jetta,1999,Hrazdan,Gasoline,152301,17500,5
Nissan Pathfinder,2017,Echmiadzin,Gasoline,70000,20000,2
Hyundai Elantra,2021,Davtashen,Gasoline,24450,14000,2
VAZ (Lada) 2114 hatchback,2002,Hrazdan,Gasoline,332718,17000,4
Chevrolet Equinox,2018,Davtashen,Gasoline,120000,15500,1
Mazda 6,2016,Erebuni,Gasoline,71000,16000,2
Kia Forte,2018,Shengavit,Gasoline,74000,23800,3
Toyota Camry,2018,Kentron,Gasoline,58000,9800,1
Mercedes-Benz E-Class AMG,2007,Artashat,Gasoline,189000,9800,3
Honda Accord coupe,2010,Nor Nork,Gasoline,85000,34500,2
Jaguar F-Pace,2018,Erebuni,Gasoline,101000,6000,1
Nissan Latio,2008,Malatia-Sebastia,Gasoline,250000,13900,2
Kia Sportage,2017,Erebuni,Gasoline,100000,10000,1
Volkswagen Passat,1992,Shengavit,Gasoline,550000,13200,2
Hyundai Elantra,2020,Ashtarak,Gasoline,25000,12600,6
Ford Fusion (North America),2016,Armavir,Gasoline,147000,9500,4
Hyundai Elantra,2012,Gyumri,Gasoline,117000,4000,1
Opel Astra wagon,1998,Armavir,Gasoline,100000,17000,3
Kia Cadenza,2013,Vanadzor,Gasoline,97000,14000,1
Ford Fusion (North America),2017,Avan,Gasoline,68050,4200,6
Opel Zafira,2000,Mrgashen,Gasoline,185000,7300,3
Mercedes-Benz E-Class,2003,Erebuni,Gasoline,330000,4000,2
Volkswagen Golf GTI hatchback,1996,Artashat,Gasoline,33000,12300,5
Hyundai Elantra,2016,Byureghavan,Gasoline,74000,14000,6
VAZ (Lada) Priora,2008,Shengavit,Gasoline,250000,4000,3
Volkswagen Golf hatchback,2005,Malatia-Sebastia,Gasoline,240000,18800,6
Porsche Cayenne,2010,Avan,Gasoline,185000,13500,5
Kia Forte,2019,Davtashen,Gasoline,80000,5200,6
VAZ (Lada) Priora hatchback,2012,Kentron,Gasoline,173000,9200,2
VAZ (Lada) 2121 Niva,2018,Ayntap,Gasoline,70000,83000,5
BMW 7 Series,2019,Kanaker-Zeytun,Gasoline,43000,5500,6
Opel Zafira,1999,Shengavit,Gasoline,350000,18000,2
Nissan Patrol,1993,Kentron,Diesel,200000,115000,5
Mercedes-Benz GLS-Class,2021,Sevan,Gasoline,55000,25000,1
Hyundai Sonata,2021,Kentron,Gasoline,67000,26500,5
Mercedes-Benz CLA-Class,2019,Baghramyan,Gasoline,120000,15000,3
Nissan Rogue,2017,Sevan,Gasoline,123000,12500,1
Hyundai Elantra,2016,Erebuni,Gasoline,58000,42000,2
Mercedes-Benz G-Class,2004,Kentron,Gasoline,145000,12000,3
Infiniti EX35,2009,Nor Nork,Gasoline,120000,13500,1
Mercedes-Benz S-Class,2005,Malatia-Sebastia,Gasoline,320000,20000,4
Kia Forte,2020,Nor Nork,Gasoline,29600,3700,6
Mercedes-Benz C-Class,1998,Erebuni,Gasoline,50000,3800,4
Toyota Will Cypha hatchback,2003,Gavar,Gasoline,300000,15500,5
Mazda CX-5,2015,Kentron,Gasoline,110000,14500,2
Hyundai Sonata,2019,Kanaker-Zeytun,Gasoline,96000,19000,5
Smart Forfour hatchback,2018,Kentron,Gasoline,42000,16500,4
Nissan Rogue Sport,2020,Gavar,Gasoline,57000,3500,4
Opel Vectra,1998,Ayntap,Gasoline,226274,4000,3
Ford Courier,2017,Kentron,Diesel,170000,7500,5
Hyundai Elantra,2011,Merdzavan,Gasoline,153000,13000,6
Toyota Corolla,2015,Kentron,Gasoline,107000,6800,3
Nissan X-Trail,2002,Charentsavan,Gasoline,196000,3100,3
Opel Vectra,1997,Gavar,Gasoline,312000,34000,5
Jeep Grand Cherokee,2019,Nor Nork,Gasoline,76000,17900,5
Kia Optima,2019,Ijevan,Gasoline,42000,10000,6
Toyota Progres,1998,Shengavit,Gasoline,350400,19000,4
BMW 3 Series,2018,Echmiadzin,Gasoline,75000,11000,2
Chrysler 200,2016,Arabkir,Gasoline,207000,4000,2
GAZ (ГАЗ) ГАЗель,2007,Erebuni,Gasoline,50000,10700,5
Subaru Forester,2011,Kajaran,Gasoline,171000,6800,6
Ford Transit,2000,Ashtarak,Diesel,280000,23000,6
Toyota Land Cruiser Prado,2003,Marmarashen,Gasoline,150000,8600,6
Mercedes-Benz B-Class hatchback,2009,Marmarashen,Gasoline,97000,4000,4
GAZ (ГАЗ) 3110 Volga,2002,Malatia-Sebastia,Gasoline,100000,11500,3
Mercedes-Benz S-Class,2001,Nor Nork,Gasoline,138000,22900,4
Honda Accord,2021,Ajapnyak,Gasoline,41000,7000,3
BMW X5,2001,Ajapnyak,Gasoline,260000,7500,4
Mercedes-Benz S-Class,2004,Ajapnyak,Gasoline,235000,13000,2
BMW 3 Series,2008,Nor Kyank,Gasoline,300000,5500,3
Nissan Tiida,2006,Davtashen,Gasoline,197000,4700,6
Honda Accord,2002,Ajapnyak,Gasoline,260000,23000,4
Toyota Camry,2019,Davtashen,Gasoline,68250,32600,3
Lexus NX,2015,Kentron,Gasoline,81000,23000,3
Mercedes-Benz E-Class,2015,Gyumri,Hybrid,115000,6500,1
MINI Cooper S hatchback,2008,Davtashen,Gasoline,175000,4000,2
Opel Vectra,1996,Abovian,Gasoline,300000,2300,4
Renault Logan,2008,Malatia-Sebastia,Gasoline,600000,3100,3
Opel Vectra,1999,Shengavit,Gasoline,245000,21000,5
Hyundai Sonata,2020,Kanaker-Zeytun,Gasoline,49500,7500,6
BMW X3,2004,Kanaker-Zeytun,Gasoline,130700,5000,3
Opel Astra wagon,2001,Martuni,Gasoline,213000,5100,4
Mitsubishi Airtrek,2002,Echmiadzin,Gasoline,245000,3400,4
Mitsubishi Lancer,2005,Echmiadzin,Gasoline,318000,17500,1
Jeep Renegade,2018,Arabkir,Gasoline,65000,26500,4
BMW 3 Series,2018,Martuni,Gasoline,77839,13500,2
UAZ (УАЗ) Hunter,2022,Martuni,Gasoline,30000,15200,5
Ford Fusion (North America),2019,Nor Nork,Hybrid,94500,11000,6
Suzuki Grand Vitara,2007,Ashtarak,Gasoline,204000,28000,3
Lexus ES,2016,Malatia-Sebastia,Gasoline,140000,25000,1
Mazda CX-5,2020,Tairov,Gasoline,100000,18300,1
Nissan Rogue Sport,2020,Kanaker-Zeytun,Gasoline,46000,12500,6
Mazda 3,2018,Davtashen,Gasoline,68000,7500,1
BMW X3,2004,Kanaker-Zeytun,Gasoline,129000,22500,3
Mazda CX-5,2018,Davtashen,Gasoline,76000,12000,4
Chevrolet Malibu,2017,Arabkir,Gasoline,109000,4000,3
VAZ (Lada) 2106,1986,Ararat,Gasoline,55000,4000,4
Opel Astra hatchback,2001,Aramus,Gasoline,194000,63900,1
LiXiang L9,2024,China,Hybrid,11,3900,1
VAZ (Lada) 2114 hatchback,2011,Nork-Marash,Gasoline,206000,17500,5
Mazda 3,2021,Ujan,Gasoline,23000,5000,6
Subaru Legacy,2004,Aknalich,Gasoline,40000,18000,3
Mazda CX-9,2018,Davtashen,Gasoline,95000,20000,4
Kia Optima,2019,Nor Nork,Gasoline,45000,4500,3
Mercedes-Benz C-Class,1996,Hrazdan,Gasoline,390000,10500,2
Mercedes-Benz E-Class,2003,Ajapnyak,Gasoline,220000,6700,1
UAZ (УАЗ) 31519,2002,Dilijan,Gasoline,570000,4100,6
Opel Astra hatchback,2001,Goris,Gasoline,400000,10000,5
Ford Fusion (North America),2015,Arabkir,Gasoline,117000,8000,1
BYD F3,2011,Ajapnyak,Gasoline,30000,4700,5
Mercedes-Benz C-Class,2000,Berd,Gasoline,249000,16500,3
Toyota Camry,2014,Mkhchyan,Gasoline,107000,11500,4
Toyota Corolla,2010,Kanaker-Zeytun,Gasoline,170000,9500,4
Toyota Corolla,2011,Echmiadzin,Gasoline,235000,9500,6
Toyota Corolla,2011,Armavir,Gasoline,235000,21600,6
Mazda CX-30,2020,Nor Nork,Gasoline,24000,69000,4
Mercedes-Benz GLE-Class,2020,Kentron,Gasoline,120000,6900,3
Renault Kangoo,2006,Jrvezh,Gasoline,105000,11000,1
BMW 3 Series,2011,Kentron,Gasoline,145000,11500,2
Ford Fusion (North America),2017,Oshakan,Gasoline,120000,22000,2
Nissan Altima,2020,Arabkir,Gasoline,40000,15500,5
Infiniti Q50,2017,Nor Nork,Gasoline,70000,6300,3
Suzuki SX4,2008,Nor Nork,Gasoline,190000,15800,3
Nissan Rogue,2017,Echmiadzin,Gasoline,188000,15000,2
Hyundai Elantra,2017,Malatia-Sebastia,Gasoline,100000,20500,4
Mazda CX-5,2019,Echmiadzin,Gasoline,21000,12300,4
Hyundai Veloster hatchback,2016,Abovian,Gasoline,62000,28500,3
Mazda CX-5,2020,Malatia-Sebastia,Gasoline,24000,17000,3
Mazda 6,2017,Armavir,Gasoline,73000,30500,3
Toyota RAV4,2020,Malatia-Sebastia,Gasoline,40000,6800,4
BMW 3 Series,2001,Shengavit,Gasoline,195000,19500,3
Mazda 6,2019,Nor Nork,Gasoline,40000,7700,1
Chevrolet Volt hatchback,2013,Erebuni,Hybrid,181000,15000,5
Nissan Kicks,2021,Ayntap,Gasoline,32000,23500,3
Hyundai Tucson,2020,Gyumri,Gasoline,13700,14000,6
Mercedes-Benz GL-Class,2007,Gyumri,Gasoline,273000,14000,5
Kia Optima,2020,Malatia-Sebastia,Gasoline,52177,22000,5
Toyota Camry,2019,Erebuni,Gasoline,100000,23500,5
Hyundai Tucson,2020,Gyumri,Gasoline,13700,4900,3
Opel Zafira,2003,Kanaker-Zeytun,Gasoline,370000,10600,3
Nissan Sentra,2017,Armavir,Gasoline,46000,65000,6
Lexus GX460,2019,Avan,Gasoline,60000,14900,5
Jeep Renegade,2018,Armavir,Gasoline,54000,12800,6
Mazda 3 hatchback,2015,Nor Nork,Gasoline,136000,13200,4
Hyundai Elantra,2018,Masis,Gasoline,160000,20000,1
Nissan Altima,2021,Kanaker-Zeytun,Gasoline,74000,8000,5
Opel Astra hatchback,1998,Vanadzor,Gasoline,300000,36000,4
Mazda CX-5,2022,Ajapnyak,Gasoline,9800,12200,2
Chevrolet Malibu,2018,Alaverdi,Gasoline,198500,10800,1
Chevrolet Volt,2014,Kentron,Hybrid,125000,18500,4
Mercedes-Benz E-Class,2010,Artashat,Gasoline,195000,4800,1
VAZ (Lada) 2114 hatchback,2011,Nor Geghi,Gasoline,10000,3700,4
Opel Vectra,1999,Abovian,Gasoline,310000,67000,1
Lexus GX,2020,Ajapnyak,Gasoline,32000,74900,1
Lexus LS,2021,Erebuni,Gasoline,28000,20500,2
Toyota Camry,2021,Erebuni,Gasoline,18000,19300,6
Nissan Rogue,2019,Armavir,Gasoline,79000,15990,4
Hyundai Kona,2020,Erebuni,Gasoline,42000,9700,4
Mercedes-Benz E-Class,2007,Metsamor,Gasoline,254459,6300,4
Nissan Tiida hatchback,2008,Malatia-Sebastia,Gasoline,155000,29900,1
Mazda CX-5,2022,Erebuni,Gasoline,8000,10700,1
Lexus RX,2002,Metsamor,Gasoline,142000,4000,1
GAZ (ГАЗ) 3102 Volga,1996,Echmiadzin,Gasoline,193000,20000,4
Honda Accord,2021,Erebuni,Gasoline,30000,14000,3
Mercedes-Benz W124,1992,Echmiadzin,Gasoline,250000,20000,4
Honda Accord,2021,Erebuni,Gasoline,60000,5400,6
Nissan Tiida,2007,Erebuni,Gasoline,250000,8500,4
Chevrolet Volt hatchback,2014,Ayntap,Hybrid,160000,3000,1
VAZ (Lada) Priora hatchback,2009,Erebuni,Gasoline,200000,8000,5
Hyundai Sonata,2009,Erebuni,Gasoline,178000,24900,1
Kia K5,2020,Erebuni,Gasoline,41000,34000,4
Kia K5,2023,Davtashen,Gasoline,3000,23000,4
Kia Forte,2022,Davtashen,Gasoline,30000,38000,6
Mercedes-Benz V-Class,2017,Gyumri,Diesel,160000,5500,4
Opel Astra hatchback,2002,On the way,Gasoline,300000,20000,3
Mazda 3,2021,Davtashen,Gasoline,7000,23999,6
Hyundai Kona,2022,Erebuni,Gasoline,1700,8400,6
Chevrolet Volt hatchback,2012,Kanaker-Zeytun,Hybrid,144000,10000,5
GAZ (ГАЗ) 3110 Volga,1999,Echmiadzin,Gasoline,100000,15900,5
Nissan Rogue,2018,Kanaker-Zeytun,Gasoline,45000,22500,1
Chevrolet Blazer,2019,Nor Nork,Gasoline,40000,25900,3
Mazda 6,2021,Erebuni,Gasoline,29000,9900,3
Mercedes-Benz E-Class,2008,Davtashen,Gasoline,181000,14300,6
Nissan Rogue,2017,Erebuni,Gasoline,80000,14900,2
Honda Odyssey,2010,Erebuni,Gasoline,240000,8200,2
Hyundai Tiburon coupe,2008,Shengavit,Gasoline,77100,12800,2
Mazda 6,2017,Erebuni,Gasoline,75000,14500,6
Ford Fusion (North America),2017,Nubarashen,Hybrid,120000,4800,4
Opel Astra hatchback,1998,Ptghunk,Gasoline,184000,25500,2
Jeep Cherokee,2021,Ijevan,Gasoline,20500,14000,5
GAZ (ГАЗ) 3110 Volga,2003,Malatia-Sebastia,Gasoline,285000,11850,1
Nissan Sentra,2019,Arinj,Gasoline,75000,5950,1
Nissan Tiida,2008,Arinj,Gasoline,235000,7000,1
Opel Zafira,2003,Shengavit,Gasoline,320000,7500,3
Nissan Tiida hatchback,2008,Gyumri,Gasoline,230000,4300,4
Opel Astra hatchback,1999,Vanadzor,Gasoline,250000,12500,2
Nissan Sentra,2019,Erebuni,Gasoline,61000,7800,6
Chevrolet Volt hatchback,2011,Shengavit,Hybrid,120000,3500,4
VAZ (Lada) 2107,2012,Ashtarak,Gasoline,56000,9300,4
BMW 5 Series,2006,Malatia-Sebastia,Gasoline,202000,16000,4
Hyundai Elantra,2019,Arabkir,Gasoline,60000,19800,3
Nissan Murano,2018,Gyumri,Gasoline,53000,45000,5
Mercedes-Benz E-Class,2016,Malatia-Sebastia,Gasoline,92000,7100,5
Mercedes-Benz E-Class AMG,2007,Ajapnyak,Gasoline,328000,11500,2
Toyota Camry,2009,Shengavit,Gasoline,200000,13700,1
VAZ (Lada) Niva Legend,2024,Davtashen,Gasoline,400,16900,5
Ford Fusion (North America),2019,Malatia-Sebastia,Gasoline,78000,14200,2
Toyota Corolla,2018,Shengavit,Gasoline,84000,31500,3
Mercedes-Benz Metris,2015,Kanaker-Zeytun,Gasoline,100000,5700,1
Nissan Tiida hatchback,2008,Sisian,Gasoline,180000,15700,3
Nissan Rogue Sport,2018,Gyumri,Gasoline,100000,25900,6
Mitsubishi Airtrek EV,2023,Erebuni,Electric,12,28999,2
BYD Song EV,2023,Erebuni,Electric,12,24500,5
Honda e:NS1,2023,Nubarashen,Electric,12,27200,6
Lexus RX,2014,Erebuni,Gasoline,110000,10700,2
Chevrolet Malibu,2019,Erebuni,Gasoline,190000,3000,5
VAZ (Lada) 2110,2005,Erebuni,Gasoline,32100,14900,1
Mazda 3,2020,Kentron,Gasoline,20000,24000,4
Mazda 6,2019,Ashtarak,Gasoline,52000,12500,2
Lexus RX,2003,Ajapnyak,Gasoline,180000,15900,1
Mitsubishi Outlander,2016,Echmiadzin,Gasoline,110000,6000,4
Toyota Prius hatchback,2012,Erebuni,Hybrid,73000,16900,1
Mitsubishi Outlander Sport,2018,Avan,Gasoline,78000,15300,6
Jeep Compass,2020,Echmiadzin,Gasoline,61000,3800,4
VAZ (Lada) Priora,2008,Nor Nork,Gasoline,160000,3150,3
Suzuki Kizashi,2010,Ajapnyak,Gasoline,350000,18300,5
Mercedes-Benz GL-Class,2010,Arabkir,Gasoline,116000,16000,2
Mercedes-Benz S-Class,2008,Nor Nork,Gasoline,165000,12500,1
Nissan Kicks,2018,Arabkir,Gasoline,76000,20000,1
GAZ (ГАЗ) M-20 Pobeda,1955,Arabkir,Gasoline,3000,15500,4
GAZ (ГАЗ) 21 Volga,1968,Arabkir,Gasoline,22000,34500,1
Maserati Ghibli,2017,Arabkir,Gasoline,37000,4000,3
Mercedes-Benz C-Class,1997,Nor Hachen,Gasoline,273000,7500,5
Suzuki Grand Vitara,2006,Abovian,Gasoline,185000,4000,1
VAZ (Lada) 2106,1989,Marmarashen,Gasoline,300000,24500,4
Toyota Camry,2019,Erebuni,Hybrid,85000,19000,6
Ford Mustang coupe,2018,Shengavit,Gasoline,92000,13500,6
Chevrolet Malibu,2016,Gyumri,Gasoline,108000,15000,2
Nissan Rogue,2019,Gyumri,Gasoline,50000,10900,4
Hyundai Elantra,2012,Hrazdan,Gasoline,130000,4800,4
Mercedes-Benz C-Class,1998,Hrazdan,Gasoline,380000,19000,3
Hyundai Sonata,2018,Kentron,Gasoline,37300,14000,3
GAZ (ГАЗ) ГАЗель,1987,Sevan,Gasoline,126000,2200,5
